NOME_SENADOR,DATA,VOTO
JAQUES WAGNER,08/10/2024,Votou
JAQUES WAGNER,12/11/2024,LS
JAQUES WAGNER,12/11/2024,LS
JAQUES WAGNER,18/11/2024,Sim
JAQUES WAGNER,18/11/2024,Sim
JAQUES WAGNER,18/11/2024,Sim
JAQUES WAGNER,27/11/2024,LS
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,LS
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,10/12/2024,Votou
JAQUES WAGNER,12/12/2024,Votou
JAQUES WAGNER,12/12/2024,Votou
JAQUES WAGNER,12/12/2024,Votou
JAQUES WAGNER,12/12/2024,Votou
JAQUES WAGNER,12/12/2024,Votou
JAQUES WAGNER,12/12/2024,Não
JAQUES WAGNER,12/12/2024,Sim
JAQUES WAGNER,12/12/2024,Sim
JAQUES WAGNER,12/12/2024,Não
JAQUES WAGNER,12/12/2024,Não
JAQUES WAGNER,17/12/2024,Sim
JAQUES WAGNER,17/12/2024,Sim
JAQUES WAGNER,17/12/2024,Sim
JAQUES WAGNER,17/12/2024,Sim
JAQUES WAGNER,18/12/2024,Sim
JAQUES WAGNER,18/12/2024,Sim
JAQUES WAGNER,18/12/2024,Não
JAQUES WAGNER,19/12/2024,Sim
JAQUES WAGNER,19/12/2024,Não
JAQUES WAGNER,19/12/2024,Não
JAQUES WAGNER,19/12/2024,Não
JAQUES WAGNER,19/12/2024,Sim
JAQUES WAGNER,19/12/2024,Não
JAQUES WAGNER,19/12/2024,Sim
JAQUES WAGNER,19/12/2024,Sim
SERGIO MORO,DATA,RESULTADO
SERGIO MORO,20/02/2024,Sim
SERGIO MORO,20/02/2024,Não
SERGIO MORO,05/03/2024,Sim
SERGIO MORO,13/03/2024,Sim
SERGIO MORO,13/03/2024,Sim
SERGIO MORO,10/04/2024,Sim
SERGIO MORO,16/04/2024,Sim
SERGIO MORO,16/04/2024,Sim
SERGIO MORO,17/04/2024,Sim
SERGIO MORO,08/05/2024,Não
SERGIO MORO,08/05/2024,Não
SERGIO MORO,08/05/2024,Não
SERGIO MORO,08/05/2024,Não
SERGIO MORO,15/05/2024,Sim
SERGIO MORO,15/05/2024,Sim
SERGIO MORO,22/05/2024,Sim
SERGIO MORO,22/05/2024,Sim
SERGIO MORO,22/05/2024,Sim
SERGIO MORO,05/06/2024,Sim
SERGIO MORO,18/06/2024,Não
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,19/06/2024,Votou
SERGIO MORO,02/07/2024,Sim
SERGIO MORO,03/07/2024,Não
SERGIO MORO,03/07/2024,Sim
SERGIO MORO,10/07/2024,Votou
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,10/07/2024,P-NRV
SERGIO MORO,13/08/2024,Sim
SERGIO MORO,14/08/2024,Sim
SERGIO MORO,14/08/2024,P-NRV
SERGIO MORO,14/08/2024,Votou
SERGIO MORO,14/08/2024,Votou
SERGIO MORO,14/08/2024,Sim
SERGIO MORO,14/08/2024,P-NRV
SERGIO MORO,14/08/2024,Não
SERGIO MORO,14/08/2024,Não
SERGIO MORO,14/08/2024,Sim
SERGIO MORO,14/08/2024,Sim
SERGIO MORO,04/09/2024,Sim
SERGIO MORO,08/10/2024,Votou
SERGIO MORO,12/11/2024,Sim
SERGIO MORO,12/11/2024,Sim
SERGIO MORO,18/11/2024,Não
SERGIO MORO,18/11/2024,Não
SERGIO MORO,18/11/2024,Sim
SERGIO MORO,27/11/2024,AP
SERGIO MORO,10/12/2024,Votou
SERGIO MORO,10/12/2024,P-NRV
SERGIO MORO,10/12/2024,P-NRV
SERGIO MORO,10/12/2024,P-NRV
SERGIO MORO,10/12/2024,P-NRV
SERGIO MORO,10/12/2024,Votou
SERGIO MORO,10/12/2024,Votou
SERGIO MORO,10/12/2024,Votou
SERGIO MORO,10/12/2024,Votou
SERGIO MORO,10/12/2024,P-NRV
SERGIO MORO,12/12/2024,Votou
SERGIO MORO,12/12/2024,Votou
SERGIO MORO,12/12/2024,Votou
SERGIO MORO,12/12/2024,Votou
SERGIO MORO,12/12/2024,Votou
SERGIO MORO,12/12/2024,Não
SERGIO MORO,12/12/2024,Sim
SERGIO MORO,12/12/2024,Não
SERGIO MORO,12/12/2024,Sim
SERGIO MORO,12/12/2024,Sim
SERGIO MORO,17/12/2024,Sim
SERGIO MORO,17/12/2024,Sim
SERGIO MORO,17/12/2024,Sim
SERGIO MORO,17/12/2024,Sim
SERGIO MORO,18/12/2024,Sim
SERGIO MORO,18/12/2024,Sim
SERGIO MORO,18/12/2024,Sim
SERGIO MORO,19/12/2024,Sim
SERGIO MORO,19/12/2024,Sim
SERGIO MORO,19/12/2024,Sim
SERGIO MORO,19/12/2024,Sim
SERGIO MORO,19/12/2024,Não
SERGIO MORO,19/12/2024,Não
SERGIO MORO,19/12/2024,Não
SERGIO MORO,19/12/2024,Não
MAGNO MALTA,DATA,RESULTADO
MAGNO MALTA,20/02/2024,Sim
MAGNO MALTA,20/02/2024,Não
MAGNO MALTA,05/03/2024,AP
MAGNO MALTA,13/03/2024,Sim
MAGNO MALTA,13/03/2024,Sim
MAGNO MALTA,10/04/2024,Sim
MAGNO MALTA,16/04/2024,Sim
MAGNO MALTA,16/04/2024,Sim
MAGNO MALTA,17/04/2024,LS
MAGNO MALTA,08/05/2024,LS
MAGNO MALTA,08/05/2024,LS
MAGNO MALTA,08/05/2024,LS
MAGNO MALTA,08/05/2024,LS
MAGNO MALTA,15/05/2024,LS
MAGNO MALTA,15/05/2024,LS
MAGNO MALTA,22/05/2024,LS
MAGNO MALTA,22/05/2024,LS
MAGNO MALTA,22/05/2024,LS
MAGNO MALTA,05/06/2024,LS
MAGNO MALTA,18/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,19/06/2024,LS
MAGNO MALTA,02/07/2024,LS
MAGNO MALTA,03/07/2024,LS
MAGNO MALTA,03/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,10/07/2024,LS
MAGNO MALTA,13/08/2024,Sim
MAGNO MALTA,14/08/2024,LS
MAGNO MALTA,14/08/2024,LS
MAGNO MALTA,14/08/2024,LS
MAGNO MALTA,14/08/2024,LS
MAGNO MALTA,14/08/2024,Sim
MAGNO MALTA,14/08/2024,Sim
MAGNO MALTA,14/08/2024,Não
MAGNO MALTA,14/08/2024,LS
MAGNO MALTA,14/08/2024,Não
MAGNO MALTA,14/08/2024,Não
MAGNO MALTA,04/09/2024,Sim
MAGNO MALTA,08/10/2024,AP
MAGNO MALTA,12/11/2024,AP
MAGNO MALTA,12/11/2024,AP
MAGNO MALTA,18/11/2024,Não
MAGNO MALTA,18/11/2024,P-NRV
MAGNO MALTA,18/11/2024,P-NRV
MAGNO MALTA,27/11/2024,NCom
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,P-NRV
MAGNO MALTA,10/12/2024,Votou
MAGNO MALTA,10/12/2024,Votou
MAGNO MALTA,10/12/2024,Votou
MAGNO MALTA,12/12/2024,P-NRV
MAGNO MALTA,12/12/2024,Votou
MAGNO MALTA,12/12/2024,Votou
MAGNO MALTA,12/12/2024,Votou
MAGNO MALTA,12/12/2024,Votou
MAGNO MALTA,12/12/2024,Sim
MAGNO MALTA,12/12/2024,Não
MAGNO MALTA,12/12/2024,Não
MAGNO MALTA,12/12/2024,Abstenção
MAGNO MALTA,12/12/2024,Sim
MAGNO MALTA,17/12/2024,P-NRV
MAGNO MALTA,17/12/2024,Sim
MAGNO MALTA,17/12/2024,Sim
MAGNO MALTA,17/12/2024,Sim
MAGNO MALTA,18/12/2024,Sim
MAGNO MALTA,18/12/2024,Sim
MAGNO MALTA,18/12/2024,Sim
MAGNO MALTA,19/12/2024,P-NRV
MAGNO MALTA,19/12/2024,Sim
MAGNO MALTA,19/12/2024,P-NRV
MAGNO MALTA,19/12/2024,P-NRV
MAGNO MALTA,19/12/2024,Não
MAGNO MALTA,19/12/2024,Sim
MAGNO MALTA,19/12/2024,Não
MAGNO MALTA,19/12/2024,Não
LAÉRCIO OLIVEIRA,DATA,RESULTADO
LAÉRCIO OLIVEIRA,20/02/2024,Sim
LAÉRCIO OLIVEIRA,20/02/2024,Não
LAÉRCIO OLIVEIRA,05/03/2024,Sim
LAÉRCIO OLIVEIRA,13/03/2024,Sim
LAÉRCIO OLIVEIRA,13/03/2024,Sim
LAÉRCIO OLIVEIRA,10/04/2024,MIS
LAÉRCIO OLIVEIRA,16/04/2024,Sim
LAÉRCIO OLIVEIRA,16/04/2024,Sim
LAÉRCIO OLIVEIRA,17/04/2024,Sim
LAÉRCIO OLIVEIRA,08/05/2024,Sim
LAÉRCIO OLIVEIRA,08/05/2024,Sim
LAÉRCIO OLIVEIRA,08/05/2024,Não
LAÉRCIO OLIVEIRA,08/05/2024,Não
LAÉRCIO OLIVEIRA,15/05/2024,MIS
LAÉRCIO OLIVEIRA,15/05/2024,MIS
LAÉRCIO OLIVEIRA,22/05/2024,Sim
LAÉRCIO OLIVEIRA,22/05/2024,Não
LAÉRCIO OLIVEIRA,22/05/2024,Não
LAÉRCIO OLIVEIRA,05/06/2024,Sim
LAÉRCIO OLIVEIRA,18/06/2024,Sim
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,19/06/2024,Votou
LAÉRCIO OLIVEIRA,02/07/2024,AP
LAÉRCIO OLIVEIRA,03/07/2024,AP
LAÉRCIO OLIVEIRA,03/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,10/07/2024,AP
LAÉRCIO OLIVEIRA,13/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Votou
LAÉRCIO OLIVEIRA,14/08/2024,Votou
LAÉRCIO OLIVEIRA,14/08/2024,P-NRV
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,14/08/2024,Sim
LAÉRCIO OLIVEIRA,04/09/2024,Sim
LAÉRCIO OLIVEIRA,08/10/2024,Votou
LAÉRCIO OLIVEIRA,12/11/2024,Sim
LAÉRCIO OLIVEIRA,12/11/2024,Sim
LAÉRCIO OLIVEIRA,18/11/2024,Não
LAÉRCIO OLIVEIRA,18/11/2024,Não
LAÉRCIO OLIVEIRA,18/11/2024,Sim
LAÉRCIO OLIVEIRA,27/11/2024,Sim
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,10/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Votou
LAÉRCIO OLIVEIRA,12/12/2024,Sim
LAÉRCIO OLIVEIRA,12/12/2024,Sim
LAÉRCIO OLIVEIRA,12/12/2024,P-NRV
LAÉRCIO OLIVEIRA,12/12/2024,Não
LAÉRCIO OLIVEIRA,12/12/2024,Não
LAÉRCIO OLIVEIRA,17/12/2024,Sim
LAÉRCIO OLIVEIRA,17/12/2024,Sim
LAÉRCIO OLIVEIRA,17/12/2024,Sim
LAÉRCIO OLIVEIRA,17/12/2024,Sim
LAÉRCIO OLIVEIRA,18/12/2024,Sim
LAÉRCIO OLIVEIRA,18/12/2024,Sim
LAÉRCIO OLIVEIRA,18/12/2024,P-NRV
LAÉRCIO OLIVEIRA,19/12/2024,Sim
LAÉRCIO OLIVEIRA,19/12/2024,Não
LAÉRCIO OLIVEIRA,19/12/2024,Não
LAÉRCIO OLIVEIRA,19/12/2024,Não
LAÉRCIO OLIVEIRA,19/12/2024,Sim
LAÉRCIO OLIVEIRA,19/12/2024,Não
LAÉRCIO OLIVEIRA,19/12/2024,Sim
LAÉRCIO OLIVEIRA,19/12/2024,Não
DAVI ALCOLUMBRE,DATA,RESULTADO
DAVI ALCOLUMBRE,20/02/2024,Sim
DAVI ALCOLUMBRE,20/02/2024,Não
DAVI ALCOLUMBRE,05/03/2024,Sim
DAVI ALCOLUMBRE,13/03/2024,Sim
DAVI ALCOLUMBRE,13/03/2024,Sim
DAVI ALCOLUMBRE,10/04/2024,Sim
DAVI ALCOLUMBRE,16/04/2024,Sim
DAVI ALCOLUMBRE,16/04/2024,Sim
DAVI ALCOLUMBRE,17/04/2024,Sim
DAVI ALCOLUMBRE,08/05/2024,Sim
DAVI ALCOLUMBRE,08/05/2024,Sim
DAVI ALCOLUMBRE,08/05/2024,Não
DAVI ALCOLUMBRE,08/05/2024,Não
DAVI ALCOLUMBRE,15/05/2024,Sim
DAVI ALCOLUMBRE,15/05/2024,Não
DAVI ALCOLUMBRE,22/05/2024,Sim
DAVI ALCOLUMBRE,22/05/2024,Não
DAVI ALCOLUMBRE,22/05/2024,Não
DAVI ALCOLUMBRE,05/06/2024,Sim
DAVI ALCOLUMBRE,18/06/2024,Sim
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,Votou
DAVI ALCOLUMBRE,19/06/2024,P-NRV
DAVI ALCOLUMBRE,02/07/2024,Sim
DAVI ALCOLUMBRE,03/07/2024,Não
DAVI ALCOLUMBRE,03/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,10/07/2024,P-NRV
DAVI ALCOLUMBRE,13/08/2024,AP
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,P-NRV
DAVI ALCOLUMBRE,14/08/2024,Votou
DAVI ALCOLUMBRE,14/08/2024,Votou
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,14/08/2024,Sim
DAVI ALCOLUMBRE,04/09/2024,Sim
DAVI ALCOLUMBRE,08/10/2024,Votou
DAVI ALCOLUMBRE,12/11/2024,Sim
DAVI ALCOLUMBRE,12/11/2024,Sim
DAVI ALCOLUMBRE,18/11/2024,Não
DAVI ALCOLUMBRE,18/11/2024,Sim
DAVI ALCOLUMBRE,18/11/2024,Sim
DAVI ALCOLUMBRE,27/11/2024,AP
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,10/12/2024,P-NRV
DAVI ALCOLUMBRE,12/12/2024,Votou
DAVI ALCOLUMBRE,12/12/2024,Votou
DAVI ALCOLUMBRE,12/12/2024,Votou
DAVI ALCOLUMBRE,12/12/2024,Votou
DAVI ALCOLUMBRE,12/12/2024,Votou
DAVI ALCOLUMBRE,12/12/2024,Sim
DAVI ALCOLUMBRE,12/12/2024,Sim
DAVI ALCOLUMBRE,12/12/2024,Não
DAVI ALCOLUMBRE,12/12/2024,Não
DAVI ALCOLUMBRE,12/12/2024,Não
DAVI ALCOLUMBRE,17/12/2024,Sim
DAVI ALCOLUMBRE,17/12/2024,Sim
DAVI ALCOLUMBRE,17/12/2024,Sim
DAVI ALCOLUMBRE,17/12/2024,Sim
DAVI ALCOLUMBRE,18/12/2024,Sim
DAVI ALCOLUMBRE,18/12/2024,Sim
DAVI ALCOLUMBRE,18/12/2024,Não
DAVI ALCOLUMBRE,19/12/2024,Sim
DAVI ALCOLUMBRE,19/12/2024,Não
DAVI ALCOLUMBRE,19/12/2024,Não
DAVI ALCOLUMBRE,19/12/2024,Não
DAVI ALCOLUMBRE,19/12/2024,Sim
DAVI ALCOLUMBRE,19/12/2024,Não
DAVI ALCOLUMBRE,19/12/2024,Sim
DAVI ALCOLUMBRE,19/12/2024,Sim
CASTELLAR NETO,DATA,RESULTADO
CASTELLAR NETO,13/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Votou
CASTELLAR NETO,14/08/2024,Votou
CASTELLAR NETO,14/08/2024,Votou
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,14/08/2024,Sim
CASTELLAR NETO,04/09/2024,Não
CASTELLAR NETO,08/10/2024,Votou
CASTELLAR NETO,12/11/2024,Sim
CASTELLAR NETO,12/11/2024,Não
LUIS CARLOS HEINZE,DATA,RESULTADO
LUIS CARLOS HEINZE,20/02/2024,Sim
LUIS CARLOS HEINZE,20/02/2024,Não
LUIS CARLOS HEINZE,05/03/2024,AP
LUIS CARLOS HEINZE,13/03/2024,AP
LUIS CARLOS HEINZE,13/03/2024,AP
LUIS CARLOS HEINZE,13/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Votou
LUIS CARLOS HEINZE,14/08/2024,Votou
LUIS CARLOS HEINZE,14/08/2024,Votou
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,14/08/2024,Sim
LUIS CARLOS HEINZE,04/09/2024,Sim
LUIS CARLOS HEINZE,08/10/2024,Votou
LUIS CARLOS HEINZE,12/11/2024,Sim
LUIS CARLOS HEINZE,12/11/2024,Não
LUIS CARLOS HEINZE,18/11/2024,Não
LUIS CARLOS HEINZE,18/11/2024,Não
LUIS CARLOS HEINZE,18/11/2024,Sim
LUIS CARLOS HEINZE,27/11/2024,AP
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,10/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Votou
LUIS CARLOS HEINZE,12/12/2024,Sim
LUIS CARLOS HEINZE,12/12/2024,Sim
LUIS CARLOS HEINZE,12/12/2024,Não
LUIS CARLOS HEINZE,12/12/2024,Sim
LUIS CARLOS HEINZE,12/12/2024,Não
LUIS CARLOS HEINZE,17/12/2024,Sim
LUIS CARLOS HEINZE,17/12/2024,Sim
LUIS CARLOS HEINZE,17/12/2024,Sim
LUIS CARLOS HEINZE,17/12/2024,Sim
LUIS CARLOS HEINZE,18/12/2024,Sim
LUIS CARLOS HEINZE,18/12/2024,Sim
LUIS CARLOS HEINZE,18/12/2024,Não
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Sim
LUIS CARLOS HEINZE,19/12/2024,Não
JAYME CAMPOS,DATA,RESULTADO
JAYME CAMPOS,20/02/2024,Sim
JAYME CAMPOS,20/02/2024,P-NRV
JAYME CAMPOS,05/03/2024,Sim
JAYME CAMPOS,13/03/2024,AP
JAYME CAMPOS,13/03/2024,AP
JAYME CAMPOS,10/04/2024,Sim
JAYME CAMPOS,16/04/2024,Sim
JAYME CAMPOS,16/04/2024,Sim
JAYME CAMPOS,17/04/2024,Sim
JAYME CAMPOS,08/05/2024,Sim
JAYME CAMPOS,08/05/2024,Sim
JAYME CAMPOS,08/05/2024,Não
JAYME CAMPOS,08/05/2024,P-NRV
JAYME CAMPOS,15/05/2024,AP
JAYME CAMPOS,15/05/2024,AP
JAYME CAMPOS,22/05/2024,Sim
JAYME CAMPOS,22/05/2024,P-NRV
JAYME CAMPOS,22/05/2024,P-NRV
JAYME CAMPOS,05/06/2024,Sim
JAYME CAMPOS,18/06/2024,Sim
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,19/06/2024,Votou
JAYME CAMPOS,02/07/2024,Sim
JAYME CAMPOS,03/07/2024,P-NRV
JAYME CAMPOS,03/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,10/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,P-NRV
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,10/07/2024,Votou
JAYME CAMPOS,13/08/2024,Não
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,P-NRV
JAYME CAMPOS,14/08/2024,Votou
JAYME CAMPOS,14/08/2024,Votou
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,14/08/2024,Sim
JAYME CAMPOS,04/09/2024,Sim
JAYME CAMPOS,08/10/2024,Votou
JAYME CAMPOS,12/11/2024,Sim
JAYME CAMPOS,12/11/2024,Sim
JAYME CAMPOS,18/11/2024,Não
JAYME CAMPOS,18/11/2024,Não
JAYME CAMPOS,18/11/2024,Sim
JAYME CAMPOS,27/11/2024,Sim
JAYME CAMPOS,10/12/2024,P-NRV
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,P-NRV
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,10/12/2024,Votou
JAYME CAMPOS,12/12/2024,P-NRV
JAYME CAMPOS,12/12/2024,P-NRV
JAYME CAMPOS,12/12/2024,P-NRV
JAYME CAMPOS,12/12/2024,P-NRV
JAYME CAMPOS,12/12/2024,P-NRV
JAYME CAMPOS,12/12/2024,Sim
JAYME CAMPOS,12/12/2024,Sim
JAYME CAMPOS,12/12/2024,Não
JAYME CAMPOS,12/12/2024,Não
JAYME CAMPOS,12/12/2024,Sim
JAYME CAMPOS,17/12/2024,Sim
JAYME CAMPOS,17/12/2024,Sim
JAYME CAMPOS,17/12/2024,Sim
JAYME CAMPOS,17/12/2024,Sim
JAYME CAMPOS,18/12/2024,Sim
JAYME CAMPOS,18/12/2024,Sim
JAYME CAMPOS,18/12/2024,Não
JAYME CAMPOS,19/12/2024,Sim
JAYME CAMPOS,19/12/2024,Não
JAYME CAMPOS,19/12/2024,Não
JAYME CAMPOS,19/12/2024,Não
